province,month,temperature,humidity,rainfall
Lạng Sơn,201605,25.63,83.02,4.34
Lạng Sơn,201606,27.1,86.58,6.27
Lạng Sơn,201607,26.93,88.57,8.05
Lạng Sơn,201608,26.82,86.59,11.4
Lạng Sơn,201609,25.27,85.98,5.1
Lạng Sơn,201610,23.03,84.48,2.03
Lạng Sơn,201611,18.07,83.1,0.9
Lạng Sơn,201612,15.59,76.33,0.22
Lạng Sơn,201613,21.34,83.43,4.01
Lạng Sơn,201701,15.33,82.89,2.87
Lạng Sơn,201702,15.78,75.8,0.86
Lạng Sơn,201703,20.2,80.79,3.46
Lạng Sơn,201704,22.87,76.67,1.3
Lạng Sơn,201705,25.44,77.19,4.53
Lạng Sơn,201706,27.11,86.13,8.98
Lạng Sơn,201707,26.73,87.57,9.91
Lạng Sơn,201708,26.63,89.25,9.14
Lạng Sơn,201709,26.54,88.53,5.26
Lạng Sơn,201710,21.6,86.78,5.89
Lạng Sơn,201711,17.82,84.34,0.63
Lạng Sơn,201712,12.71,79.01,1.51
Lạng Sơn,201713,21.59,82.96,4.56
Lạng Sơn,201801,13.69,81.02,1.1
Lạng Sơn,201802,13.87,77.43,0.47
Lạng Sơn,201803,19.89,79.09,2.4
Lạng Sơn,201804,22.23,78.32,2.4
Lạng Sơn,201805,26.34,84.1,3.57
Lạng Sơn,201806,27.09,84.07,7.24
Lạng Sơn,201807,26.94,87.06,10.67
Lạng Sơn,201808,26.99,87.11,13.0
Lạng Sơn,201809,25.28,86.13,5.1
Lạng Sơn,201810,21.1,84.83,4.01
Lạng Sơn,201811,19.23,84.48,1.56
Lạng Sơn,201812,14.22,84.5,1.5
Lạng Sơn,201813,21.45,83.22,4.45
Lạng Sơn,201901,13.3,85.29,1.05
Lạng Sơn,201902,18.73,84.95,2.08
Lạng Sơn,201903,20.12,84.11,2.43
Lạng Sơn,201904,25.01,84.11,3.19
Lạng Sơn,201905,25.59,84.39,4.91
Lạng Sơn,201906,27.45,88.93,7.55
Lạng Sơn,201907,27.16,89.26,7.36
Lạng Sơn,201908,27.23,87.97,12.15
Lạng Sơn,201909,25.17,83.36,5.26
Lạng Sơn,201910,22.35,86.57,2.83
Lạng Sơn,201911,18.03,81.89,0.72
Lạng Sơn,201912,14.56,75.27,0.13
Lạng Sơn,201913,22.07,84.67,4.15
Lạng Sơn,202001,15.52,82.36,2.5
Lạng Sơn,202002,16.43,82.03,2.44
Lạng Sơn,202003,20.48,83.7,4.15
Lạng Sơn,202004,20.04,82.26,4.38
Lạng Sơn,202005,26.35,85.41,4.65
Lạng Sơn,202006,27.41,88.2,4.4
Lạng Sơn,202007,27.5,86.5,1.89
Lạng Sơn,202008,26.76,87.52,9.21
Lạng Sơn,202009,25.91,87.79,6.79
Lạng Sơn,202010,20.5,86.23,13.72
Lạng Sơn,202011,18.39,83.73,0.37
Lạng Sơn,202012,12.04,78.24,0.14
Lạng Sơn,202013,21.46,84.5,4.57
Lạng Sơn,202101,12.15,73.98,0.05
Lạng Sơn,202102,17.48,79.87,1.95
Lạng Sơn,202103,20.98,81.28,1.09
Lạng Sơn,202104,23.66,82.18,4.16
Lạng Sơn,202105,26.62,85.96,5.18
Lạng Sơn,202106,27.42,84.21,5.62
Lạng Sơn,202107,27.71,84.38,5.93
Lạng Sơn,202108,27.34,87.05,7.09
Lạng Sơn,202109,26.26,86.59,5.8
Lạng Sơn,202110,20.89,84.24,5.63
Lạng Sơn,202111,17.59,78.93,0.65
Lạng Sơn,202112,13.83,73.91,0.12
Lạng Sơn,202113,21.84,81.89,3.61
Lạng Sơn,202201,14.9,82.29,2.36
Lạng Sơn,202202,11.98,82.42,5.09
Lạng Sơn,202203,21.0,82.59,2.6
Lạng Sơn,202204,22.12,75.81,1.92
Lạng Sơn,202205,23.88,83.33,11.17
Lạng Sơn,202206,26.5,89.31,7.4
Lạng Sơn,202207,27.04,87.58,6.16
Lạng Sơn,202208,26.92,87.34,10.16
Lạng Sơn,202209,25.93,84.63,6.18
Lạng Sơn,202210,21.15,80.29,3.04
Lạng Sơn,202211,20.98,84.86,1.4
Lạng Sơn,202212,11.76,72.47,0.31
Lạng Sơn,202213,21.23,82.74,4.82
Lạng Sơn,202301,12.84,73.31,0.53
Lạng Sơn,202302,17.51,79.85,2.48
Lạng Sơn,202303,20.24,78.17,1.0
Lạng Sơn,202304,24.19,78.6,2.3
Lạng Sơn,202305,26.81,76.86,2.47
Lạng Sơn,202306,27.56,85.12,11.78
Lạng Sơn,202307,27.86,85.19,4.89
Lạng Sơn,202308,27.08,87.36,9.42
Lạng Sơn,202309,25.82,87.25,8.22
Lạng Sơn,202310,22.9,84.36,1.36
Lạng Sơn,202311,19.45,81.32,1.02
Lạng Sơn,202312,14.83,77.31,0.51
Lạng Sơn,202313,22.27,81.22,3.82
Lạng Sơn,202401,14.72,83.26,2.49
Lạng Sơn,202402,16.45,78.61,0.52
Lạng Sơn,202403,20.64,77.67,1.31
Lạng Sơn,202404,26.51,77.74,2.24
Lạng Sơn,202405,25.73,84.2,11.95
Lạng Sơn,202406,27.22,89.55,12.71
Lạng Sơn,202407,27.35,88.87,13.87
Lạng Sơn,202408,27.28,88.45,9.54
Lạng Sơn,202409,26.09,88.67,10.23
Lạng Sơn,202410,21.69,82.54,0.76
Lạng Sơn,202411,19.02,78.05,0.11
Lạng Sơn,202412,13.69,72.96,0.05
Lạng Sơn,202413,22.2,82.56,5.5
Lạng Sơn,202501,13.91,69.89,0.13
Lạng Sơn,202502,15.03,77.7,1.24
Lạng Sơn,202503,19.13,70.75,0.61
Lào Cai,201501,12.29,81.08,2.55
Lào Cai,201502,14.88,75.5,1.05
Lào Cai,201503,19.77,74.89,1.41
Lào Cai,201504,21.21,73.44,3.3
Lào Cai,201505,25.99,70.22,5.87
Lào Cai,201506,25.22,80.72,5.51
Lào Cai,201507,24.77,79.46,7.62
Lào Cai,201508,24.51,81.8,10.16
Lào Cai,201509,23.75,83.87,7.45
Lào Cai,201510,21.01,81.14,5.29
Lào Cai,201511,19.07,82.08,2.57
Lào Cai,201512,13.1,86.03,3.04
Lào Cai,201513,20.49,79.21,4.68
Lào Cai,201601,12.55,81.7,1.94
Lào Cai,201602,11.53,78.48,1.05
Lào Cai,201603,18.18,74.94,0.93
Lào Cai,201604,23.7,70.92,5.11
Lào Cai,201605,24.66,75.29,7.24
Lào Cai,201606,25.36,79.84,4.6
Lào Cai,201607,24.85,82.31,8.87
Lào Cai,201608,25.08,82.63,13.58
Lào Cai,201609,23.48,82.79,5.87
Lào Cai,201610,21.97,82.35,3.2
Lào Cai,201611,17.38,82.11,3.21
Lào Cai,201612,14.31,80.37,0.24
Lào Cai,201613,20.28,79.49,4.67
Lào Cai,201701,14.18,86.25,3.1
Lào Cai,201702,14.36,81.09,0.8
Lào Cai,201703,18.65,77.68,4.18
Lào Cai,201704,21.05,78.73,3.81
Lào Cai,201705,23.27,76.66,3.31
Lào Cai,201706,24.94,82.46,6.18
Lào Cai,201707,24.55,83.12,13.13
Lào Cai,201708,24.5,84.63,13.95
Lào Cai,201709,24.48,83.9,8.24
Lào Cai,201710,20.27,86.84,6.49
Lào Cai,201711,16.79,83.43,2.6
Lào Cai,201712,12.33,82.23,0.94
Lào Cai,201713,19.97,82.26,5.6
Lào Cai,201801,13.43,82.82,2.46
Lào Cai,201802,13.71,79.19,0.8
Lào Cai,201803,18.42,77.2,2.79
Lào Cai,201804,21.1,77.94,3.97
Lào Cai,201805,23.95,79.39,6.39
Lào Cai,201806,24.55,82.77,11.84
Lào Cai,201807,24.94,83.66,14.66
Lào Cai,201808,24.85,83.06,12.41
Lào Cai,201809,23.53,82.81,8.23
Lào Cai,201810,19.95,84.43,4.11
Lào Cai,201811,18.32,79.86,0.99
Lào Cai,201812,14.24,85.39,1.96
Lào Cai,201813,20.12,81.57,5.92
Lào Cai,201901,13.97,85.86,4.72
Lào Cai,201902,18.03,76.78,0.96
Lào Cai,201903,19.67,76.3,1.56
Lào Cai,201904,23.74,73.65,2.85
Lào Cai,201905,24.88,78.27,4.88
Lào Cai,201906,25.42,82.54,8.14
Lào Cai,201907,25.07,83.31,12.03
Lào Cai,201908,25.43,81.17,13.65
Lào Cai,201909,23.21,78.73,5.2
Lào Cai,201910,21.32,82.71,3.25
Lào Cai,201911,17.24,83.27,0.37
Lào Cai,201912,13.38,77.31,0.82
Lào Cai,201913,20.95,80.02,4.91
Lào Cai,202001,15.0,82.39,0.56
Lào Cai,202002,14.99,81.28,1.19
Lào Cai,202003,19.93,76.3,3.81
Lào Cai,202004,19.44,80.25,6.5
Lào Cai,202005,25.37,76.8,4.37
Lào Cai,202006,25.52,81.81,6.68
Lào Cai,202007,25.18,81.71,9.88
Lào Cai,202008,24.65,83.67,13.71
Lào Cai,202009,24.02,83.8,10.75
Lào Cai,202010,19.54,84.14,6.68
Lào Cai,202011,17.5,81.33,0.76
Lào Cai,202012,12.03,84.08,0.19
Lào Cai,202013,20.28,81.46,5.44
Lào Cai,202101,10.94,82.43,0.7
Lào Cai,202102,16.05,81.14,3.83
Lào Cai,202103,19.56,76.32,1.56
Lào Cai,202104,22.03,78.2,5.15
Lào Cai,202105,25.01,77.42,4.3
Lào Cai,202106,24.92,82.86,7.49
Lào Cai,202107,25.11,82.38,10.03
Lào Cai,202108,25.18,82.3,7.91
Lào Cai,202109,23.97,81.63,6.11
Lào Cai,202110,19.54,85.15,8.53
Lào Cai,202111,16.2,85.56,3.45
Lào Cai,202112,12.74,81.96,2.08
Lào Cai,202113,20.12,81.44,5.1
Lào Cai,202201,13.86,85.09,2.53
Lào Cai,202202,12.15,85.41,4.73
Lào Cai,202203,20.67,80.63,3.71
Lào Cai,202204,20.63,76.22,3.23
Lào Cai,202205,22.19,81.82,9.75
Lào Cai,202206,24.41,84.19,9.35
Lào Cai,202207,25.57,81.48,4.44
Lào Cai,202208,25.04,82.2,10.58
Lào Cai,202209,23.36,82.97,8.68
Lào Cai,202210,20.05,81.2,1.31
Lào Cai,202211,19.7,80.96,2.87
Lào Cai,202212,11.59,83.81,1.79
Lào Cai,202213,19.98,82.15,5.24
Lào Cai,202301,11.77,79.27,0.29
Lào Cai,202302,15.98,78.49,1.59
Lào Cai,202303,18.9,79.38,1.56
Lào Cai,202304,22.9,71.59,1.22
Lào Cai,202305,24.96,74.14,3.96
Lào Cai,202306,25.52,79.93,7.93
Lào Cai,202307,25.72,79.27,8.07
Lào Cai,202308,25.26,82.14,10.32
Lào Cai,202309,24.12,81.25,8.41
Lào Cai,202310,21.32,84.44,2.28
Lào Cai,202311,18.25,80.96,1.72
Lào Cai,202312,14.76,81.42,0.38
Lào Cai,202313,20.81,79.37,3.99
Lào Cai,202401,13.84,85.62,3.22
Lào Cai,202402,16.38,73.4,0.26
Lào Cai,202403,19.41,74.43,1.6
Lào Cai,202404,25.37,65.26,0.92
Lào Cai,202405,24.23,79.16,10.38
Lào Cai,202406,25.19,83.86,12.53
Lào Cai,202407,25.73,82.77,11.01
Lào Cai,202408,25.25,82.55,9.28
Lào Cai,202409,24.37,82.01,14.42
Lào Cai,202410,21.12,80.73,3.8
Lào Cai,202411,17.76,80.46,0.41
Lào Cai,202412,12.72,84.3,0.66
Lào Cai,202413,20.95,79.6,5.72
Lào Cai,202501,11.84,79.46,0.72
Lào Cai,202502,14.28,82.69,1.7
Lào Cai,202503,17.87,73.48,1.21
Long An,201501,27.24,61.99,0.14
Long An,201502,27.7,60.1,0.01
Long An,201503,29.75,59.36,0.01
Long An,201504,31.36,57.75,0.4
Long An,201505,31.48,62.34,1.78
Long An,201506,28.63,77.1,6.64
Long An,201507,27.6,83.53,4.53
Long An,201508,27.35,84.35,4.37
Long An,201509,27.36,85.13,6.1
Long An,201510,27.38,84.7,5.07
Long An,201511,27.38,83.65,2.66
Long An,201512,27.65,74.27,1.45
Long An,201513,28.41,72.93,2.77
Long An,201601,28.6,66.99,0.04
Long An,201602,29.1,57.42,0.03
Long An,201603,29.93,59.03,0.0
Long An,201604,32.29,55.59,0.03
Long An,201605,30.72,70.17,7.13
Long An,201606,27.45,86.3,4.54
Long An,201607,27.18,86.98,4.64
Long An,201608,27.28,86.33,2.91
Long An,201609,27.37,84.45,5.04
Long An,201610,26.62,89.51,8.5
Long An,201611,26.81,87.91,5.17
Long An,201612,25.82,86.19,2.84
Long An,201613,28.26,76.49,3.42
Long An,201701,26.38,80.03,1.2
Long An,201702,27.3,70.57,0.77
Long An,201703,29.12,64.67,0.61
Long An,201704,30.18,67.18,1.81
Long An,201705,29.11,78.53,5.53
Long An,201706,27.69,84.79,3.94
Long An,201707,26.98,86.1,5.58
Long An,201708,27.03,88.22,5.89
Long An,201709,27.41,86.87,5.28
Long An,201710,26.82,87.54,9.13
Long An,201711,26.63,88.34,4.17
Long An,201712,25.32,83.0,2.47
Long An,201713,27.49,80.55,3.89
Long An,201801,26.51,79.41,2.17
Long An,201802,26.88,69.17,0.09
Long An,201803,29.48,63.06,0.77
Long An,201804,30.77,61.15,1.07
Long An,201805,29.28,75.54,6.0
Long An,201806,26.99,88.14,11.48
Long An,201807,26.58,91.01,10.86
Long An,201808,26.46,89.9,6.27
Long An,201809,26.68,88.41,7.55
Long An,201810,26.97,86.58,5.71
Long An,201811,26.89,84.65,2.44
Long An,201812,27.04,81.59,2.09
Long An,201813,27.55,79.96,4.74
Long An,201901,26.35,74.39,1.21
Long An,201902,28.37,65.12,0.11
Long An,201903,29.93,62.08,0.89
Long An,201904,31.02,63.37,1.1
Long An,201905,29.02,81.14,7.97
Long An,201906,27.52,89.59,14.75
Long An,201907,26.81,90.2,8.08
Long An,201908,26.8,91.03,8.93
Long An,201909,26.79,88.69,8.11
Long An,201910,27.28,86.36,3.69
Long An,201911,26.44,84.31,3.27
Long An,201912,26.34,73.63,0.0
Long An,201913,27.71,79.25,4.86
Long An,202001,28.29,63.22,0.06
Long An,202002,29.01,56.87,0.03
Long An,202003,30.18,61.97,0.48
Long An,202004,30.38,66.03,1.87
Long An,202005,30.78,69.83,4.26
Long An,202006,27.46,88.21,32.37
Long An,202007,27.12,88.28,7.85
Long An,202008,26.96,89.96,7.6
Long An,202009,27.05,88.68,13.29
Long An,202010,26.28,91.88,16.12
Long An,202011,26.71,86.17,3.45
Long An,202012,25.4,84.69,2.2
Long An,202013,27.96,78.05,7.45
Long An,202101,25.22,77.01,0.56
Long An,202102,27.54,65.21,0.25
Long An,202103,30.21,60.06,0.04
Long An,202104,29.32,72.35,5.01
Long An,202105,28.1,84.82,10.82
Long An,202106,27.08,88.99,7.12
Long An,202107,26.81,90.19,12.76
Long An,202108,27.01,89.08,9.72
Long An,202109,26.43,90.4,11.1
Long An,202110,26.61,90.2,9.64
Long An,202111,26.37,90.03,6.76
Long An,202112,25.38,83.99,0.4
Long An,202113,27.17,81.96,6.22
Long An,202201,26.58,75.76,0.05
Long An,202202,28.9,65.58,0.44
Long An,202203,29.41,68.8,4.68
Long An,202204,28.33,79.27,4.75
Long An,202205,27.64,86.11,10.35
Long An,202206,27.41,87.5,7.72
Long An,202207,26.89,90.3,13.55
Long An,202208,26.72,89.7,8.97
Long An,202209,26.61,89.99,8.54
Long An,202210,26.55,88.47,7.59
Long An,202211,26.39,88.93,6.37
Long An,202212,24.87,84.23,2.05
Long An,202213,27.18,82.99,6.3
Long An,202301,25.66,79.52,0.85
Long An,202302,28.08,67.58,0.1
Long An,202303,29.21,59.45,0.0
Long An,202304,31.24,63.64,0.88
Long An,202305,30.07,73.36,5.23
Long An,202306,27.73,87.17,7.49
Long An,202307,27.32,88.68,12.78
Long An,202308,27.53,88.49,4.59
Long An,202309,27.08,89.53,11.42
Long An,202310,27.36,88.04,9.24
Long An,202311,26.81,87.84,4.89
Long An,202312,26.82,83.29,1.05
Long An,202313,27.9,79.79,4.9
Long An,202401,27.93,70.14,0.01
Long An,202402,29.62,62.76,0.0
Long An,202403,30.58,60.77,0.02
Long An,202404,32.65,57.01,0.14
Long An,202405,30.71,73.73,6.53
Long An,202406,28.26,85.2,7.32
Long An,202407,27.3,88.96,11.03
Long An,202408,27.71,88.61,6.23
Long An,202409,27.17,90.26,8.66
Long An,202410,27.12,88.9,9.38
Long An,202411,27.16,86.2,4.23
Long An,202412,25.71,85.7,3.24
Long An,202413,28.48,78.25,4.75
Long An,202501,25.74,74.22,0.09
Long An,202502,28.74,63.48,0.23
Long An,202503,30.27,60.76,0.69
Nam Định,201501,16.79,82.79,1.1
Nam Định,201502,18.9,85.22,1.08
Nam Định,201503,22.34,87.1,1.47
Nam Định,201504,24.59,80.86,1.0
Nam Định,201505,29.21,84.01,3.94
Nam Định,201506,29.48,83.49,5.93
Nam Định,201507,28.88,80.64,7.37
Nam Định,201508,28.74,83.89,9.24
Nam Định,201509,28.11,86.31,11.57
Nam Định,201510,25.5,81.22,2.55
Nam Định,201511,23.86,86.32,4.14
Nam Định,201512,17.89,83.32,1.76
Nam Định,201513,24.55,83.75,4.27
Nam Định,201601,16.96,85.37,4.82
Nam Định,201602,15.45,75.98,0.25
Nam Định,201603,19.84,84.42,0.98
Nam Định,201604,25.31,87.63,4.1
Nam Định,201605,27.82,84.2,4.05
Nam Định,201606,29.61,82.91,6.06
Nam Định,201607,29.18,84.5,9.73
Nam Định,201608,28.75,85.2,12.77
Nam Định,201609,27.66,85.41,9.02
Nam Định,201610,26.02,83.31,3.47
Nam Định,201611,21.46,83.6,1.98
Nam Định,201612,19.01,78.84,0.18
Nam Định,201613,23.95,83.47,4.8
Nam Định,201701,18.6,84.78,2.09
Nam Định,201702,18.51,80.8,0.56
Nam Định,201703,21.91,85.57,2.66
Nam Định,201704,24.47,81.84,2.9
Nam Định,201705,26.81,82.79,4.68
Nam Định,201706,29.07,85.63,8.69
Nam Định,201707,28.49,86.38,13.26
Nam Định,201708,28.56,87.57,11.82
Nam Định,201709,28.71,85.71,12.49
Nam Định,201710,24.56,85.92,12.78
Nam Định,201711,20.88,84.68,0.85
Nam Định,201712,16.71,79.71,1.26
Nam Định,201713,23.96,84.31,6.22
Nam Định,201801,17.16,84.27,0.73
Nam Định,201802,16.54,79.82,0.58
Nam Định,201803,21.18,83.75,1.24
Nam Định,201804,23.44,84.27,3.31
Nam Định,201805,28.0,86.29,4.45
Nam Định,201806,29.04,82.8,4.79
Nam Định,201807,28.71,86.21,18.84
Nam Định,201808,28.47,86.5,15.54
Nam Định,201809,27.6,84.72,6.57
Nam Định,201810,24.92,83.01,4.66
Nam Định,201811,22.83,83.93,2.04
Nam Định,201812,18.39,85.55,2.95
Nam Định,201813,23.9,84.3,5.53
Nam Định,201901,17.24,86.05,0.66
Nam Định,201902,21.51,87.42,1.73
Nam Định,201903,22.41,87.16,1.34
Nam Định,201904,26.79,87.26,3.58
Nam Định,201905,27.6,87.1,5.55
Nam Định,201906,29.48,86.79,5.2
Nam Định,201907,29.52,84.88,7.04
Nam Định,201908,28.91,85.72,11.48
Nam Định,201909,27.65,81.17,6.44
Nam Định,201910,25.53,84.86,6.33
Nam Định,201911,21.78,81.33,1.69
Nam Định,201912,18.25,78.32,0.23
Nam Định,201913,24.73,84.82,4.29
Nam Định,202001,19.12,84.34,2.65
Nam Định,202002,19.37,84.28,1.07
Nam Định,202003,23.05,86.66,3.69
Nam Định,202004,22.34,85.1,3.03
Nam Định,202005,28.44,86.51,4.13
Nam Định,202006,29.42,86.55,3.62
Nam Định,202007,29.5,84.88,2.37
Nam Định,202008,28.63,86.49,13.71
Nam Định,202009,28.4,86.41,9.63
Nam Định,202010,23.51,86.05,15.69
Nam Định,202011,21.71,84.81,1.6
Nam Định,202012,16.28,79.38,0.26
Nam Định,202013,24.16,85.12,5.15
Nam Định,202101,15.25,77.5,0.04
Nam Định,202102,19.51,84.03,1.95
Nam Định,202103,22.27,86.95,1.26
Nam Định,202104,25.23,87.52,4.22
Nam Định,202105,28.44,87.86,5.54
Nam Định,202106,29.35,84.17,7.49
Nam Định,202107,29.27,84.85,9.34
Nam Định,202108,29.24,84.98,7.31
Nam Định,202109,28.12,85.92,14.57
Nam Định,202110,23.69,86.68,10.6
Nam Định,202111,20.74,81.81,1.27
Nam Định,202112,17.22,78.5,0.22
Nam Định,202113,24.04,84.23,5.33
Nam Định,202201,18.16,86.06,2.07
Nam Định,202202,15.79,84.66,4.35
Nam Định,202203,22.24,87.05,1.9
Nam Định,202204,23.45,83.06,2.61
Nam Định,202205,25.78,86.03,7.6
Nam Định,202206,28.64,87.81,6.07
Nam Định,202207,28.92,86.9,10.26
Nam Định,202208,28.58,86.36,15.0
Nam Định,202209,28.06,84.5,13.28
Nam Định,202210,23.77,83.65,5.44
Nam Định,202211,23.86,86.31,3.26
Nam Định,202212,16.03,75.64,0.31
Nam Định,202213,23.64,84.83,6.02
Nam Định,202301,16.14,77.12,1.05
Nam Định,202302,19.47,84.74,1.31
Nam Định,202303,21.76,84.4,0.73
Nam Định,202304,25.21,85.7,1.83
Nam Định,202305,28.01,83.81,3.34
Nam Định,202306,29.33,85.49,9.49
Nam Định,202307,29.76,84.0,4.83
Nam Định,202308,28.73,86.19,9.54
Nam Định,202309,27.86,86.24,13.19
Nam Định,202310,25.64,84.23,7.83
Nam Định,202311,22.73,82.08,1.25
Nam Định,202312,18.45,80.76,0.64
Nam Định,202313,24.44,83.71,4.59
Nam Định,202401,18.12,86.43,1.69
Nam Định,202402,19.62,83.93,0.61
Nam Định,202403,21.77,84.54,2.04
Nam Định,202404,27.45,84.54,1.53
Nam Định,202405,27.87,85.37,9.02
Nam Định,202406,29.44,87.13,12.46
Nam Định,202407,29.21,87.14,13.04
Nam Định,202408,29.37,86.12,9.3
Nam Định,202409,28.13,87.23,24.73
Nam Định,202410,24.95,81.27,2.56
Nam Định,202411,22.43,78.6,0.53
Nam Định,202412,17.71,76.79,0.21
Nam Định,202413,24.68,84.09,6.47
Nam Định,202501,16.75,77.26,0.18
Nam Định,202502,17.62,83.67,1.13
Nam Định,202503,20.38,80.15,0.83
Nghệ An,201501,17.77,83.31,1.35
Nghệ An,201502,21.16,79.06,0.88
Nghệ An,201503,25.51,75.45,1.25
Nghệ An,201504,27.42,66.26,1.42
Nghệ An,201505,31.98,61.25,2.31
Nghệ An,201506,31.72,61.36,3.52
Nghệ An,201507,29.23,70.86,4.1
Nghệ An,201508,29.42,74.91,2.56
Nghệ An,201509,28.46,80.96,9.68
Nghệ An,201510,25.21,83.76,3.84
Nghệ An,201511,24.52,86.98,4.05
Nghệ An,201512,19.47,86.01,3.02
Nghệ An,201513,26.01,75.84,3.17
Nghệ An,201601,18.82,86.62,3.54
Nghệ An,201602,16.74,76.9,0.84
Nghệ An,201603,22.68,75.55,0.44
Nghệ An,201604,29.77,65.53,1.57
Nghệ An,201605,30.46,68.09,3.99
Nghệ An,201606,30.69,68.63,2.3
Nghệ An,201607,30.25,69.8,3.67
Nghệ An,201608,29.06,77.66,8.77
Nghệ An,201609,27.5,85.86,25.2
Nghệ An,201610,25.92,88.75,24.07
Nghệ An,201611,21.85,89.75,11.96
Nghệ An,201612,19.2,87.86,2.01
Nghệ An,201613,25.27,78.44,7.37
Nghệ An,201701,19.03,90.79,2.37
Nghệ An,201702,19.16,85.07,1.47
Nghệ An,201703,23.18,84.66,3.65
Nghệ An,201704,26.06,77.98,1.72
Nghệ An,201705,27.72,79.69,5.44
Nghệ An,201706,29.35,76.3,2.29
Nghệ An,201707,28.23,82.47,18.13
Nghệ An,201708,28.19,84.14,9.39
Nghệ An,201709,28.27,83.89,13.87
Nghệ An,201710,24.55,88.8,20.18
Nghệ An,201711,21.3,89.21,4.8
Nghệ An,201712,17.62,86.74,1.83
Nghệ An,201713,24.41,84.16,7.16
Nghệ An,201801,18.55,87.75,0.91
Nghệ An,201802,17.9,83.9,1.72
Nghệ An,201803,22.71,81.54,1.82
Nghệ An,201804,25.38,76.94,3.05
Nghệ An,201805,29.67,72.42,2.03
Nghệ An,201806,29.55,72.5,2.89
Nghệ An,201807,28.47,81.24,25.87
Nghệ An,201808,28.09,83.23,5.49
Nghệ An,201809,27.37,84.93,9.0
Nghệ An,201810,25.22,86.02,3.87
Nghệ An,201811,23.2,86.58,3.0
Nghệ An,201812,19.51,90.02,11.04
Nghệ An,201813,24.67,82.26,5.94
Nghệ An,201901,18.35,90.25,0.89
Nghệ An,201902,23.2,84.32,0.9
Nghệ An,201903,24.65,82.93,1.62
Nghệ An,201904,29.68,73.29,2.92
Nghệ An,201905,28.85,79.86,6.62
Nghệ An,201906,30.23,74.92,1.47
Nghệ An,201907,29.26,77.79,7.95
Nghệ An,201908,28.66,81.04,8.77
Nghệ An,201909,26.88,84.31,30.76
Nghệ An,201910,25.72,86.41,22.26
Nghệ An,201911,22.08,88.22,6.95
Nghệ An,201912,18.88,85.97,2.67
Nghệ An,201913,25.54,82.45,7.84
Nghệ An,202001,19.77,89.44,4.04
Nghệ An,202002,20.41,87.25,2.71
Nghệ An,202003,24.44,86.19,3.44
Nghệ An,202004,23.56,85.75,4.22
Nghệ An,202005,29.36,79.27,3.83
Nghệ An,202006,30.25,72.88,0.65
Nghệ An,202007,31.38,66.08,0.83
Nghệ An,202008,28.64,81.65,14.12
Nghệ An,202009,28.61,82.05,12.64
Nghệ An,202010,23.91,89.73,52.45
Nghệ An,202011,22.16,89.02,4.95
Nghệ An,202012,17.34,87.86,2.8
Nghệ An,202013,25.0,83.08,8.96
Nghệ An,202101,15.85,85.24,0.85
Nghệ An,202102,19.88,85.92,1.76
Nghệ An,202103,23.82,84.65,1.4
Nghệ An,202104,27.12,80.37,6.31
Nghệ An,202105,29.28,79.27,3.58
Nghệ An,202106,28.9,80.47,11.8
Nghệ An,202107,28.77,81.59,7.75
Nghệ An,202108,28.98,79.35,2.69
Nghệ An,202109,27.45,86.06,19.13
Nghệ An,202110,24.04,89.54,25.84
Nghệ An,202111,21.31,86.88,3.79
Nghệ An,202112,17.81,86.12,1.91
Nghệ An,202113,24.45,83.77,7.25
Nghệ An,202201,19.2,89.36,1.27
Nghệ An,202202,17.13,88.77,3.24
Nghệ An,202203,23.39,86.06,2.38
Nghệ An,202204,24.39,82.02,4.71
Nghệ An,202205,26.26,83.81,8.14
Nghệ An,202206,28.67,80.68,2.05
Nghệ An,202207,28.9,82.01,8.81
Nghệ An,202208,28.5,82.04,6.54
Nghệ An,202209,27.62,85.11,23.54
Nghệ An,202210,23.76,86.88,10.46
Nghệ An,202211,24.13,87.91,14.67
Nghệ An,202212,17.16,84.88,2.9
Nghệ An,202213,24.13,84.94,7.38
Nghệ An,202301,16.54,85.32,1.76
Nghệ An,202302,20.52,86.9,0.93
Nghệ An,202303,22.77,83.24,0.93
Nghệ An,202304,27.76,75.23,1.35
Nghệ An,202305,29.85,71.68,3.87
Nghệ An,202306,30.26,73.29,3.99
Nghệ An,202307,30.03,75.76,7.03
Nghệ An,202308,28.79,79.21,4.08
Nghệ An,202309,27.89,83.93,13.65
Nghệ An,202310,25.55,88.65,23.52
Nghệ An,202311,22.91,88.13,8.79
Nghệ An,202312,19.53,88.51,6.49
Nghệ An,202313,25.22,81.63,6.4
Nghệ An,202401,19.1,90.76,3.53
Nghệ An,202402,21.22,86.63,0.89
Nghệ An,202403,23.05,85.63,2.53
Nghệ An,202404,30.09,69.58,0.44
Nghệ An,202405,29.25,76.89,5.66
Nghệ An,202406,29.87,76.93,2.82
Nghệ An,202407,29.5,78.21,7.47
Nghệ An,202408,29.69,78.04,3.06
Nghệ An,202409,28.09,84.56,26.18
Nghệ An,202410,24.85,85.75,11.62
Nghệ An,202411,22.6,86.73,7.09
Nghệ An,202412,18.44,86.3,2.47
Nghệ An,202413,25.48,82.17,6.14
Nghệ An,202501,16.88,83.84,0.67
Nghệ An,202502,18.6,88.98,2.87
Nghệ An,202503,21.7,81.39,1.54
Ninh Bình,201501,16.79,82.79,1.1
